,Datetime,Tweet Id,Text,Username,User Location,Reply Count,Retweet Count,Like Count,Quote Count
0,2021-04-27 23:40:33+00:00,1387189957404643330,"Meet the Press Reports delves into the aging water infrastructure and water scarcity. NBC News' Deepa Shivaram discusses the ongoing water crisis in Jackson, Mississippi. https://t.co/WlyoCHqzyT",TBlackwe85,"Washington, DC/Baltimore, MD",0,0,0,0
1,2021-04-27 23:00:00+00:00,1387179753388404738,"""Meet the Press Reports delves into the aging water infrastructure and water scarcity. NBC News' Deepa Shivaram discusses the ongoing water crisis in Jackson, Mississippi.""

https://t.co/JezpgJvCJR",WaterJusticeHub,Australia,0,1,2,0
2,2021-04-25 11:56:39+00:00,1386288042181238787,"Meet the Press Reports delves into the aging water infrastructure and water scarcity. @NBCNews' Deepa Shivaram discusses the ongoing water crisis in Jackson, Mississippi. https://t.co/7JeOxEthYt",TBlackwe85,"Washington, DC/Baltimore, MD",0,0,0,0
3,2021-04-24 18:01:55+00:00,1386017573825830918,"Jackson, Mississippi Suffers Water Crisis As Aging Water Infrastructure Problem Grows
23 Apr 2021

MTP Daily
Meet the Press Reports delves into aging water infrastructure and water scarcity.
Deepa Shivaram (NBC News) discusses ongoing water crisis in Jackson, Mississippi.

tw1-2",TOTTA_PBBL,"Terra (bicoastal, ex-expat)",1,0,0,0
4,2021-02-28 13:57:41+00:00,1366024777614385153,"People in Jackson, MS in desperate need of help--no running water, scarcity of supplies, etc. Donate to https://t.co/g1mJ1rrdQh to help w/water distribution and @fundMSabortions / https://t.co/xJFUGj95rw or @Yellowfund / https://t.co/12kGsEhHrB to help w/supplies. Also retweet 👇 https://t.co/8quQ0SAV06",ardnekkisbo,High in middle; round on ends,0,12,7,1
