,Datetime,Tweet Id,Text,Username,User Location,Reply Count,Retweet Count,Like Count,Quote Count
0,2021-02-23 15:46:46+00:00,1364240293097213955,Aight Jackson give me some damn water ik pipes aren’t frozen still after these last few sunny days!,iamdevan15,"Ridgeland, MS",0,5,23,1
1,2021-02-16 20:12:45+00:00,1361770512133808130,I’ve been having this water running since Saturday 😂 the water bill gonna be sky high !!! But I bet you my pipes aren’t frozen either 😂😂,iamjcOrtez,"Mississippi, USA",0,1,1,0
2,2021-02-16 01:40:26+00:00,1361490588697247746,"@BklynActiveMama Its scaring people down here. Especially power outages or frozen pipes.
Hope we have neither.",LauraOinAK,"Poplarville, MS",0,0,1,0
