,Datetime,Tweet Id,Text,Username,User Location,Reply Count,Retweet Count,Like Count,Quote Count
22,2021-03-14 12:21:35+00:00,1371074023732473857,"Lived in Jackson, MS for 10 years @GMA the water problem, having to regularly boil water, low pressure, etc was a regular occurrence. Once a month, at least. Infrastructure that has never been prioritized. It’s one of the reasons we moved.",RyanneDSaucier,"Atlanta, GA",0,0,1,0
23,2021-03-13 20:10:52+00:00,1370829734163152896,"Re-upping this piece by @DavidDTSS in case you didn't get to read it the first time.

After a month, water is still a big issue in Jackson, MS. They have a $2 billion infrastructure problem and a $300 mill yearly budget. This is not residents' fault. 

https://t.co/Xfumo3s8Ry",DCarlisleTX,"Montgomery County, TX",1,6,8,0
24,2021-03-13 02:34:44+00:00,1370563951298183171,"The water crisis hasn't ended in Jackson, MS, just your desire to blame conservatives for this one specific problem.",BeylandoKnowles,he/him,0,1,2,0
25,2021-03-12 08:01:47+00:00,1370283868134182914,"@TerryB777X @Mavperez22 @tatereeves You keep saying it's a big problem, but never provide proof 🤔

Are there any world records (or state records) being broken by trans women?

And I'd guess the lack of potable water in the Jackson MS area is a more important real world problem.",EmilyVivant,She/her/hers,1,0,3,0
26,2021-03-10 22:43:48+00:00,1369781061023109122,"Jackson, MS is without water. Flint, MI might be drinkable now. Denmark, SC isn’t the last I heard
We have more kids in cages than ever before
We still bombing countries

Just because this administration is better than the last does not mean there isn’t still a morality problem https://t.co/GhK8jHSH85",baskins_richard,"Columbia, SC",1,2,1,0
27,2021-03-09 15:07:23+00:00,1369303811597234178,"The water crisis in Jackson, MS continues. Federal leaders need to approve the necessary measures to improve infrastructure and water problems; I am certainly not counting on the MS gov who just rescinded mask mandates. #Jackson #water https://t.co/indY4emltL",MichelleAPurdy,"St Louis, MO",2,1,2,0
28,2021-03-08 00:23:02+00:00,1368718866818404353,"@marcuslemonis @BeWaterBeYou Jackson, MS.  They seem to have a water problem #BeWater
https://t.co/qnMMjlvUoZ",RichardT_USMC,"Walnut Cove, NC",0,1,1,0
29,2021-03-07 16:56:04+00:00,1368606385437556742,"Brilliant article by @DonnerKay about Jackson, MS water problems and the real issue behind it...you guessed it...racism https://t.co/0dt0uYyEaf",MISST4LYFE,"Mississippi, USA",1,1,14,1
30,2021-03-07 14:39:26+00:00,1368572000176795653,"Mississippi governor Reeves just pulled the ""very little water pressure"" card from the deck of 45. Another ""not my problem"" governor; put him on trial. The people of Jackson, MS, deserve better than this lame fool. #SOTU",PGYoung1964,United States,0,0,0,0
31,2021-03-06 15:17:36+00:00,1368219216432816129,"They’ve been dealing with water issues in Jackson, MS for DECADES! My grandfather moved down there some 20+ years ago and there were water problems at the time! 

Jackson was never built for that shit.",harveybookr,"New Orleans, LA",0,1,2,0
32,2021-03-05 01:44:29+00:00,1367652204644073474,"@ezralbntseliot @ModeledBehavior I find it interesting that Faux enterprise is on Seuss when people in Repub TX need a new winterized electrical grid, reworked financials (since they charge customers 17% more than other companies), drinking water &amp; fixing homes! Jackson, MS- water problems.",GerryPoling1,,1,0,1,0
33,2021-03-04 18:36:38+00:00,1367544528857661441,"@uweplus That's the consensus.  Both Texas and Mississippi governors have lifted covid restrictions.  Both states suffered serious damage from the storm.  Jackson, MS, the state capital, still has problems with water supply.  https://t.co/aUp5vhPbYH",violet2424,"Texas, USA",1,0,1,0
34,2021-03-04 14:10:35+00:00,1367477576827043840,"Heard Jackson,MS having a water problem and they not showing love to the people 😤",KingAquaKW,Coming2aCollegeNearYou,0,0,0,0
35,2021-03-04 06:02:34+00:00,1367354763457695744,"Maddow was  talking about my hometown of Jackson, MS. No drinkable water for 16 days. We don't have infrastructure problems, do we?",longklaw,"Portland, OR",0,0,4,0
36,2021-03-04 03:17:00+00:00,1367313096109412353,"Jackson,MS water problems were caused by clams, mussels,fish,&amp;”other stuff” clogging water intake filters,due to yrs of neglect by state&amp;federal gov’ts.
Taking systems offline&amp;waiting while entire city has no potable water is crazy.
How much of USA’s infrastructure is failing?",CermwgpSue,"Wilmington, DE",0,0,2,1
37,2021-03-04 02:56:22+00:00,1367307905326862337,"Water problems highlight long-standing infrastructure issues in Jackson, MS.",MagalieAlexis1,,0,0,0,0
38,2021-03-03 15:11:05+00:00,1367130415564279809,"""The problem has been decades in the making. Without federal help to update the city’s almost 100-year-old infrastructure, officials say it will happen again."" - @FowlerSarah on the #watercrisis in Jackson, MS
https://t.co/36QXCCTITe 
#water #Mississippi #winterstorm2021",waterinno,,0,4,1,0
39,2021-03-03 14:10:02+00:00,1367115049647628291,"@MSNBC Both have PR disasters in their respective state with clean water issues in Jackson, MS along with power grid and clean water problems in Texas both Governors needed something to push those stories off the front page....looks like they succeeded.",douglasdean35,Blue bourbon in a red bottle,0,0,0,0
40,2021-03-03 02:55:31+00:00,1366945304247992320,"@atrupar IMO, I think we have more pressing issues in this country than Dr. Seuss books! People need to get a grip and work to solve the problems resulting from the pandemic! Jackson MS is going on THREE WEEKS WITH NO WATER!",MakersMark07,Mississippi  🤬,1,1,15,0
41,2021-03-03 00:54:59+00:00,1366914970873643010,"@JoyAnnReid so glad Joy is talking about Jackson, Ms tonight and their water problem.",mismanic,"Georgia, USA",0,0,0,0
42,2021-03-02 20:50:10+00:00,1366853357701197824,"So government of Jackson, MS, which despise government intervention in their politics and lives, wants federal government, meaning American taxpayers, to pay to fix their 100 year old problems with their water system. Really. https://t.co/Ek5IqW2Ibt",wsrphoto,Washington State,0,0,0,0
43,2021-03-02 17:04:10+00:00,1366796485375926274,Jackson MS having the same water problem every year is crazy!,AuntiePooh_,Debatable,0,0,0,0
44,2021-03-02 11:42:52+00:00,1366715629022171139,"Jackson, MS has had water problems for a long time. I moved to the area in 2006 but into a suburb with newer homes. Jackson seemed to have a boil water alert every other week. The utilities are Civil War vintage &amp; the price tag to fix is billions. State lawmakers kick-the-can.",eclairevoyant,United States,0,0,1,0
45,2021-03-01 22:07:37+00:00,1366510461521428480,@ProjectLincoln Speaking of accountability: Jackson MS Water Crisis @tatereeves @DelbertHosemann  refuse to solve the problem. They just don’t care about the predominantly black population #Mississippi #Racism,Hola_Mars,,0,1,0,0
46,2021-03-01 21:51:02+00:00,1366506291254951936,"@angiecthomas Jackson MS Water Crisis @tatereeves @DelbertHosemann  refuse to solve the problem. They just don’t care ab the predominantly black population #Mississippi 
@MSNBC @maddow  @nytimes @CuomoPrimeTime @BBCWorld @AP @Reuters @CNN @AC360 @POTUS @VP @HHSGov @derspiegel @lemondefr @WHO",Hola_Mars,,0,0,0,0
47,2021-03-01 21:47:57+00:00,1366505511961710592,"Jackson MS Water Crisis @tatereeves @DelbertHosemann  refuse to solve the problem. They just don’t care ab the predominantly black population #Mississippi 
@MSNBC @maddow  @nytimes @CuomoPrimeTime @BBCWorld @AP @Reuters @CNN @AC360 @POTUS @VP @HHSGov @derspiegel @lemondefr @WHO",Hola_Mars,,0,2,1,0
48,2021-03-01 21:03:31+00:00,1366494331591413760,"You know what would really help? Talking about how Jackson MS, a city with a large black population, has been without water for two weeks now and there’s NOBODY in the media talking about it. We can’t fix a problem by ignoring the victims of this kind of neglect. https://t.co/4vcG1o3BFU",JollyMollyRoger,,2,23,27,0
49,2021-03-01 19:50:15+00:00,1366475895280705536,"hey @msnbc why is @KatyTurNBC getting all indignant with the mayor of Jackson ms &amp; doing her best to blame him for the water problems there, shes basically attacking the man",ProObamaAgenda,,1,0,1,0
50,2021-03-01 18:17:10+00:00,1366452467005857792,"So now it's Ole Miss fault because Jackson, MS has water problems. Give me a F***ing break with that stupid whataboutism.  Following that line of thinking I guess it's Ole Miss' fault that y'all have been stealing 💩 from PrimeTime while he's down there just trying to help kids",MemphisRebelett,,0,0,3,0
51,2021-03-01 06:22:23+00:00,1366272584996835329,"@ActualEPAFacts Tangent, if you'll allow it - can the fam see about bringing attention to the water crises in Jackson, MS (which doesn't even have callow 'Republicans' making jokes about it) and the similar problem in Tuluksak, AK?  People are scrabbling for WEEKS for drinking water!",sffcorgi,Looking over your shoulder,1,0,1,0
52,2021-02-28 17:05:00+00:00,1366071918504382464,"@PamKeithFL @mkmilitarymom @CBSNews They are all giving him a platform. Not Jackson, MS without running water for 2 weeks. Not why the minimum wage must be increased. Show everyone the problems he and his kind ignored for 4 years.",VaHippen,"Virginia Beach, VA",0,1,2,0
53,2021-02-28 13:57:02+00:00,1366024614522986508,"Jackson, MS needs help with their water situation. Going over 2 weeks with no water is a disaster - a huge problem for any city in America to have and should be addressed immediately. Shouldn’t @fema be helping here? https://t.co/rMgTLEGoOP",AyeMeister_,"Arizona, USA",0,0,0,0
54,2021-02-28 13:40:36+00:00,1366020481908838401,"These issues with lack of water in Jackson, MS are like 3rd world problems, not the USA.  Federal funds taken from all Americans end up having to bail out this negligence
#StopVotingForRepublicans  

https://t.co/KrDn85Xyce",peacetravel10,USA citizen in Costa Rica,0,1,2,0
55,2021-02-28 12:45:52+00:00,1366006704538853382,"Water woes for Jackson, MS residents have been a problem for decades (Sidebar: one resident cleans her dishes with disinfectant since she is without water. This is very unsafe and might can posion her). https://t.co/FWE1eo0XHZ",prettynplump,Sign Petition Link in Bio,0,0,0,0
56,2021-02-22 19:40:48+00:00,1363936798540394499,"Officials say thousands of residents in Jackson, MS still do not have water. Some, including myself, have not had water for six days. The situation is critical. They say the problem is due to icy conditions from storm, archaic infrastructure and water main breaks. @CARE",shirleysmithVI,,0,0,0,0
57,2021-02-22 16:58:19+00:00,1363895910456037385,So at the end of the week we should get water back. Jackson Ms problems reflects how America views Blacks as a whole my Nyc folks didn't know i was fucked up till the storm was over.,jbowho,"Jackson, MS",0,0,2,1
58,2021-02-19 14:36:45+00:00,1362773118599782403,"Widespread water problems across the South: 

7M people told to boil water in Texas
1M people told to boil water in Louisiana
260K homes told to boil water in Memphis, TN
150K homes were without water in Jackson, MS",MaryGrant_Water,"Baltimore, MD",0,3,4,0
