,Datetime,Tweet Id,Text,Username,User Location,Reply Count,Retweet Count,Like Count,Quote Count
0,2021-05-05 04:02:28+00:00,1389792586433503235,A boil water notice prior to the first power outage! What’s really going on here? https://t.co/6xoqrPWTW9,LakenJ1,"Mississippi, USA",0,0,0,0
1,2021-02-25 04:47:16+00:00,1364799099904614401,"WATCH🚰Another day in Jackson’s water outage crisis continues to leave many with no running water, but there were many opportunities to get bottled water, and water for household use.
Click the link for the list of water distribution sites👇🏽
https://t.co/dhwJAooBjF https://t.co/DbwMDKd0jY",GaryB_WJTV,"Jackson, MS",2,12,19,1
2,2021-02-23 04:58:04+00:00,1364077039641374721,"Jackson water outages continue to affect businesses. At this time there is no exact timeframe as to when this water problem will be fixed, although the city is hoping it will be up and running by the end of the week. @WJTV https://t.co/UFH4h90JPu",GaryB_WJTV,"Jackson, MS",0,1,6,0
3,2021-02-22 14:01:16+00:00,1363851352485543942,Sooo my job is closed again today due to the water outage. Lol this supposed to be my last week at work.,blackqueen15_,"Jackson, MS",0,0,0,0
4,2021-02-22 10:57:01+00:00,1363804984425517061,"HAPPENING TODAY: The city of Jackson is still dealing with water outages and pressure issues, but it’s slowly improving. More non-drinking water handouts will happen today from 9am-7pm at Forest Hill High and Raines Elem. School. Be sure to watch @WJTV this morning for more!",annaonair12,"Ridgeland, MS",0,4,6,0
5,2021-02-19 14:45:48+00:00,1362775397394440193,"We are now out of Water 💧 and Power Outage 🔋 is Expected for up to 14 Days here in Copiah County of Mississippi! Any blessings and contributions will be awesome guys!
If you want to help out or just be generous, my #CashApp is $iScorpioGaming #southwestelectric #unionwater https://t.co/Nn7HvagQiW",iScorpioGaming,"Mississippi, USA",1,0,0,2
6,2021-02-19 10:31:11+00:00,1362711319154155523,"@RubixxRose N MY STATE N CITY, WE'RE ICED OVER, ROADS BLOCKED, TREES FALLING, POWER OUTAGES, LOW WATER N NO WATER PRESSURE, FOOD LIMITED.",unorthodox_wf,"Jackson, MS",0,0,0,0
7,2021-02-17 00:14:27+00:00,1361831337011912706,"@D_Ison92 Scattered outages in town. They’ve been repaired. Not sure about county. Maybe 3,000 still out? There’s an EPA substation outside of town that’s down and we don’t know how long. It supplies a lot of county residents and our water plant, we’re running on generator for now.",CharleyDumas,"Prentiss, MS",1,0,0,0
